chr,start,end,length,abs_summit,pileup,-log(10) values,fold_enrichment,-log(10) values,name,Annotation,Accession,Symbol,Detailed Annotation
chr6,89042579,89043491,913,89043015,38,29.2121,9.86288,23.3881,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_585,Intergenic,NM_175017;NR_121596;NR_121594;NR_121595;NR_121593,Gm1965;4933427D06Rik,Intergenic
chr6,115650649,115650911,263,115650807,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_586,Intron,NM_029780,Raf1,"intron (NM_001356333, intron 1 of 17)"
chr6,123535072,123535397,326,123535356,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_587,Promoter,NM_001104635,Vmn2r21,L1_Mur2|LINE|L1
chr6,127265734,127266066,333,127265980,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_588,Intergenic,NR_040275;NR_040274;NR_040273;NR_073373,9330179D12Rik;D130058E03,Intergenic
chr6,130855091,130855448,358,130855268,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_589,Intergenic,,,L1Md_F3|LINE|L1
chr6,133239133,133239402,270,133239354,11,4.20818,3.03453,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_590,Intergenic,NM_027784,5530400C23Rik,Intergenic
chr6,136352558,136352837,280,136352598,12,4.86013,3.28741,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_591,Intergenic,NM_001142734;NM_001201390,E330021D16Rik;Gm8994,(TAGA)n|Simple_repeat|Simple_repeat
chr6,140241174,140241480,307,140241251,17,6.70011,3.64424,1.74948,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_592,Intergenic,,,(TAGA)n|Simple_repeat|Simple_repeat
chr7,12286478,12286862,385,12286655,12,4.86013,3.28741,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_593,Intergenic,NR_046074;NM_134233;NM_134234;NM_134210;NM_134204;NM_134209,Vmn1r84;Gm4224;Vmn1r81;Vmn1r80;Vmn1r83;Vmn1r82,L1Md_T|LINE|L1
chr7,20214309,20214570,262,20214538,12,4.86052,3.28763,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_594,Intergenic,NM_207547;NM_001166749;NM_001167538;NM_001167148;NM_001167151;NM_001167153,Vmn1r142;Gm16442;Gm6164;Vmn1r93;Gm4498;Vmn1r95,L1Md_F2|LINE|L1
chr7,24380098,24380478,381,24380413,15,6.99465,4.04631,2.0175,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_598,Intron,NM_008433;NM_001163510,Kcnn4,"intron (NM_008433, intron 4 of 8)"
chr7,25205343,25205782,440,25205527,19,5.38144,2.89479,0.644292,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_599,Intron,NM_207677,Dedd2,"intron (NM_207677, intron 4 of 4)"
chr7,27015351,27015707,357,27015393,16,7.75899,4.29892,2.72605,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_600,Intergenic,NM_133657;NM_001101467,Cyp2a22;Cyp2a12,MTA_Mm-int|LTR|ERVL-MaLR
chr7,45238187,45238454,268,45238412,11,3.6068,2.70328,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_602,Promoter,NM_001290802;NM_001290804;NM_007645,Cd37,"intron (NM_001290804, intron 2 of 7)"
chr7,49741113,49741361,249,49741262,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_603,Intergenic,NM_001146049;NM_001146050;NM_001146053;NM_001146052;NM_133740;NM_016865,Prmt3;Htatip2,(CAAA)n|Simple_repeat|Simple_repeat
chr7,71806199,71806527,329,71806346,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_605,Intergenic,,,L1MB5|LINE|L1
chr7,88676435,88676718,284,88676623,14,5.46017,3.3791,0.70576,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_606,Intergenic,,,L1Md_T|LINE|L1
chr7,90492443,90492792,350,90492697,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_607,Intergenic,NM_026734;NR_073436;NM_145151;NM_027298;NM_001040087;NM_001040085;NR_073438;NM_031394;NM_001289583;NM_025460;NR_073437;NM_001289584;NM_001289586;NM_001289585;NM_001040088,Crebzf;Ccdc89;Tmem126a;Tmem126b;Sytl2,L1MA6|LINE|L1
chr7,90935909,90936215,307,90936065,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_608,Intergenic,,,Intergenic
chr7,93464543,93464980,438,93464604,11,3.89673,2.86163,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_609,Intergenic,,,MLT1D-int|LTR|ERVL-MaLR
chr7,99956464,99956800,337,99956687,12,4.86052,3.28763,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_610,Intron,NM_175388,Rnf169,PB1D11|SINE|Alu
chr7,100213688,100214008,321,100213876,12,4.86013,3.28741,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_611,Intergenic,NM_133692;NM_001190869;NR_033563;NM_027629;NM_001190870;NM_001190871;NM_001190950;NM_177161;NM_026010;NM_020574,Kcne3;Lipt2;Pgm2l1;P4ha3;Pold3;Gpx2-ps1,LTR33|LTR|ERVL
chr7,101151305,101151684,380,101151354,12,3.62513,2.63195,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_612,Intron,NM_001146010;NM_199012,Fchsd2,"intron (NM_001146010, intron 3 of 19)"
chr7,104290692,104290973,282,104290832,35,14.291,4.56055,8.91204,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_613,Intergenic,NM_001013616;NM_023835;NM_175677;NM_175648;NR_040749;NM_001146007;NM_030684;NM_001243916,Gm15133;Trim12a;Trim12c;Trim30b;Trim34a;Trim34b;Trim6,Intergenic
chr7,104467109,104467401,293,104467290,11,4.20818,3.03453,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_614,Promoter,NM_009099,Trim30a,L1_Mus3|LINE|L1
chr7,104696055,104696339,285,104696079,10,3.58946,2.78166,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_615,Intergenic,NM_146820;NM_001256973;NM_001011757;NM_146312;NM_147075;NM_146748;NM_147050;NM_147049,Olfr661;Olfr663;Olfr655;Olfr657;Olfr656;Usp17le;Olfr659;Olfr658,Intergenic
chr7,105357593,105357870,278,105357610,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_616,Intergenic,NM_001242364;NM_001242365;NM_001242363;NM_146750;NM_199009;NM_007627;NM_147061;NM_146355;NM_001195727;NM_001011533;NM_020290;NM_001033317,Cckbr;Fam160a2;Olfr688;Olfr689;Cnga4;Gm5901;Olfr691;Olfr690;Olfr692,Intergenic
chr7,115276731,115277041,311,115276765,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_618,Intergenic,,,Intergenic
chr7,125511396,125511801,406,125511515,32,18.9474,6.6811,13.3869,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_619,Intergenic,NM_026330;NM_029842;NM_021887;NM_001008700,Kdm8;Il21r;Nsmce1;Il4ra,Intergenic
chr7,127369934,127370341,408,127370154,13,5.54349,3.54052,0.727989,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_620,Intergenic,NM_026999;NM_009266;NM_146202;NM_146203;NM_198011;NM_030226;NM_008400;NM_175163;NM_175560;NM_001167832;NM_001253872;NM_001253873;NM_001253874,Zfp764;E430018J23Rik;Zfp688;9130019O22Rik;Zfp768;Zfp689;Itgal;Sephs2;Zfp747,MTA_Mm-int|LTR|ERVL-MaLR
chr7,130828440,130828720,281,130828498,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_621,Intergenic,NM_206856;NM_133942;NR_106028;NM_021314;NM_001081038;NM_001004468,Tacc2;Btbd16;Plekha1;Mir7061,Intergenic
chr7,136868278,136868608,331,136868326,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_622,Intergenic,NM_008598,Mgmt,Intergenic
chr7,143008256,143008627,372,143008339,13,5.24027,3.37815,0.523282,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_623,Intron,NM_001128082;NM_001128080;NM_001128081;NM_020286,Tspan32,"intron (NM_001128080, intron 3 of 8)"
chr8,5724794,5725079,286,5724984,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_624,Intergenic,,,AT_rich|Low_complexity|Low_complexity
chr8,6942536,6942796,261,6942669,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_625,Intergenic,,,B3|SINE|B2
chr8,11463693,11464281,589,11464094,20,4.11726,2.36524,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_626,Intron,NM_011227,Rab20,MLT1B|LTR|ERVL-MaLR
chr8,13213295,13213815,521,13213632,58,33.6141,7.47424,27.6893,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_627,Intergenic,NM_146207;NM_172282;NM_001042649;NM_010684;NM_001042650;NM_172750;NM_001042651;NM_025768;NR_106032;NR_035494;NM_001024504,Mir7065;Adprhl1;Tmco3;Grtp1;Cul4a;Dcun1d2;Lamp1;Mir1968,Intergenic
chr8,24952965,24953352,388,24952997,9,3.00655,2.52878,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_634,Intron,NM_001270996;NM_007404,Adam9,"intron (NM_007404, intron 22 of 22)"
chr8,32614151,32614419,269,32614178,11,4.20818,3.03453,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_635,Intergenic,,,Intergenic
chr8,33646870,33647379,510,33646999,31,21.6084,8.09262,15.9703,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_636,Intergenic,NM_017374;NM_026584;NM_001167921;NM_001167922;NM_010344;NM_178648;NM_001206849;NM_031374,Gtf2e2;Gsr;Tex15;Ppp2cb;Ubxn8;Smim18,Intergenic
chr8,38968255,38968555,301,38968389,12,4.86052,3.28763,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_637,Intergenic,NM_030254,Tusc3,Intergenic
chr8,39066392,39066694,303,39066654,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_638,Intron,NM_030254,Tusc3,"intron (NM_001357305, intron 3 of 8)"
chr8,52199565,52199848,284,52199797,12,4.19452,2.92855,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_639,Intergenic,,,Intergenic
chr8,52435787,52436058,272,52435914,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_640,Intergenic,,,Intergenic
chr8,54692107,54692420,314,54692200,12,4.86052,3.28763,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_641,Intron,NM_001172152;NM_028220,Wdr17,"intron (NM_001364215, intron 2 of 27)"
chr8,58988583,58989093,511,58988725,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_644,Intergenic,NM_173411;NM_175032,Galntl6;BC030500,Intergenic
chr8,63028693,63029007,315,63028720,10,3.58946,2.78166,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_645,Intron,NM_001252620;NM_001252621;NM_023689,Spock3,"intron (NM_023689, intron 3 of 11)"
chr8,74959473,74959805,333,74959591,9,3.00655,2.52878,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_647,Intergenic,NM_001136259;NM_027837;NM_178017;NM_011622;NM_001294278,Tom1;Isx;Hmgxb4,MER68|LTR|ERVL
chr8,83739649,83739991,343,83739830,21,10.5576,4.90176,5.35509,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_648,Promoter,NM_001163029;NM_011925;NM_001163030;NM_001163031,Cd97,ID_B1|SINE|B4
chr8,98041076,98041336,261,98041282,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_649,Intergenic,,,Intergenic
chr8,98909282,98909538,257,98909514,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_650,Intergenic,,,L1Md_F3|LINE|L1
chr8,116659258,116659514,257,116659291,11,3.0945,2.42949,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_651,Intron,NM_029441,Cdyl2,L1ME1|LINE|L1
chr8,119207779,119208093,315,119207999,13,5.54349,3.54052,0.727989,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_652,Intron,NM_019707,Cdh13,"intron (NM_019707, intron 8 of 13)"
chr8,119423711,119424380,670,119423909,53,42.3477,11.5269,36.2614,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_653,Intergenic,NM_019966;NM_001167910;NM_019709;NM_001009950;NM_027950;NM_054095;NM_024219,Mlycd;Mbtps1;Osgin1;Slc38a8;Necab2;Hsbp1,Intergenic
chr8,122906918,122907166,249,122906976,10,3.58946,2.78166,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_654,Intron,NR_037865;NM_001081379,Ankrd11,"intron (NR_037865, intron 4 of 13)"
chr8,126594231,126594483,253,126594429,12,3.62513,2.63195,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_656,Promoter,NM_001164598,Irf2bp2,promoter-TSS (NM_001164598)
chr8,128485037,128485362,326,128485190,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_657,Intron,NM_008737,Nrp1,"intron (NM_001358960, intron 11 of 15)"
chr9,3366044,3366306,263,3366129,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_670,Intron,NM_026303,Alkbh8,RLTR22_Mus|LTR|ERVK
chr9,4142213,4142553,341,4142277,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_671,Intergenic,,,IAPLTR3-int|LTR|ERVK
chr9,9326574,9326873,300,9326725,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_672,Intergenic,NR_045754;NM_027823,Gm16833;Arhgap42,L1Md_F2|LINE|L1
chr9,9387195,9387587,393,9387445,13,5.54349,3.54052,0.727989,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_673,Intergenic,,,RLTR45-int|LTR|ERVK
chr9,11513910,11514292,383,11514028,23,13.7308,6.06947,8.36899,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_674,Intergenic,,,ERVB4_3-LTR_MM|LTR|ERVK
chr9,21609891,21610291,401,21610122,12,4.86052,3.28763,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_676,Promoter,NR_003372,Gm7904,Intergenic
chr9,24157860,24158188,329,24158127,12,4.86052,3.28763,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_677,Intron,NM_175678,Npsr1,"intron (NM_175678, intron 3 of 9)"
chr9,35261897,35262166,270,35261982,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_679,Intron,NM_175411;NM_001286604;NM_194257,Fam118b,PB1D10|SINE|Alu
chr9,38622159,38622497,339,38622438,13,4.18618,2.83441,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_680,Intergenic,NM_172767;NM_001011864;NM_146811;NM_146810;NM_146440;NM_146375;NM_146873;NM_146784;NM_146786;NM_146785;NM_001011523;NM_001145957,Olfr916;Olfr917;Olfr914;Olfr915;Olfr912;Olfr913;Olfr910;Vwa5a;Olfr918;Olfr919;Olfr911-ps1,Intergenic
chr9,53622107,53622368,262,53622115,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_681,Intron,NM_027807;NM_001161618,Cul5,"intron (NM_027807, intron 16 of 18)"
chr9,58916590,58916851,262,58916782,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_682,Intron,NM_008684;NM_001042752,Neo1,"intron (NM_001042752, intron 13 of 27)"
chr9,59843157,59843426,270,59843228,10,3.58946,2.78166,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_683,Intron,NM_173018,Myo9a,"intron (NM_173018, intron 16 of 43)"
chr9,63716233,63716545,313,63716402,26,11.3993,4.55763,6.15202,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_684,Intron,NM_016769,Smad3,"intron (NM_016769, intron 1 of 8)"
chr9,65935144,65935436,293,65935290,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_685,Intron,NM_173185,Csnk1g1,B1_Mur4|SINE|Alu
chr9,72045760,72046019,260,72045899,11,3.39408,2.58868,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_686,Intron,NM_001253862;NM_011544;NM_001253865,Tcf12,URR1A|DNA|hAT-Charlie
chr9,77163192,77163501,310,77163234,10,3.58946,2.78166,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_687,Intron,NM_027150,Mlip,"intron (NM_001368978, intron 6 of 7)"
chr9,79006961,79007301,341,79007238,12,4.51574,3.1001,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_688,Intergenic,,,AT_rich|Low_complexity|Low_complexity
chr9,80781241,80781588,348,80781336,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_689,Intergenic,,,Lx8|LINE|L1
chr9,83828295,83828556,262,83828438,10,3.58946,2.78166,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_690,Intergenic,NM_001110265;NM_009445;NM_001284272;NM_148941,Ttk;Elovl4,L1ME1|LINE|L1
chr9,84016894,84017177,284,84017139,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_691,Intron,NM_199195,Bckdhb,"intron (NM_199195, intron 8 of 10)"
chr9,87021795,87022069,275,87021874,14,6.25498,3.79317,1.34371,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_692,Promoter,NM_024195,Cyb5r4,promoter-TSS (NM_024195)
chr9,88329209,88329551,343,88329384,22,7.11298,3.32901,2.1279,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_693,Promoter,NM_011851,Nt5e,"intron (NM_011851, intron 1 of 8)"
chr9,107333801,107334654,854,107334527,27,10.35,4.05271,5.15426,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_694,Intron,NM_133984,Hemk1,"intron (NM_133984, intron 4 of 10)"
chr9,114787493,114787751,259,114787586,11,4.20818,3.03453,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_695,Intergenic,NM_026036;NM_027294;NM_133978;NM_001252479;NM_146229,Cmtm8;Cmtm6;Dync1li1;Cmtm7,Intergenic
chr9,123740704,123741132,429,123740985,24,14.6604,6.32236,9.26095,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_696,Intergenic,NM_001110253;NM_001166625;NM_148925;NM_030712;NM_139142;NM_033322;NM_009913,Ccr9;Fyco1;Cxcr6;Slc6a20a;Lztfl1,Intergenic
chrUn_GL456368,1198,1723,526,1232,13,3.22862,2.36769,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_697,,,,Intergenic
chrUn_JH584304,236,492,257,270,85,3.65874,1.4797,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_698,Intergenic,NR_003518,Pisd-ps3,Intergenic
chrUn_JH584304,19743,20035,293,19860,125,10.87,1.90913,5.65464,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_699,Intergenic,NR_003518,Pisd-ps3,B1_Mus1|SINE|Alu
chrUn_JH584304,20964,21448,485,21072,116,7.26796,1.68856,2.2726,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_700,Intergenic,NR_003518,Pisd-ps3,Intergenic
chrUn_JH584304,43161,43486,326,43264,110,4.4742,1.48273,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_701,Intergenic,NR_003518,Pisd-ps3,Intergenic
chrUn_JH584304,70793,71277,485,71031,2620,66.8311,1.43084,60.4035,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_702,Intergenic,NR_003518,Pisd-ps3,GSAT_MM|Satellite|Satellite
chrUn_JH584304,73103,73413,311,73174,2377,32.4818,1.29055,26.5851,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_703,Intergenic,NR_003518,Pisd-ps3,GSAT_MM|Satellite|Satellite
chrUn_JH584304,75782,76091,310,75920,2528,108.869,1.60999,101.811,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_704,Intergenic,NR_003518,Pisd-ps3,GSAT_MM|Satellite|Satellite
chrUn_JH584304,78638,79468,831,78648,2911,3.94812,1.07132,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_705,Intergenic,NR_003518,Pisd-ps3,GSAT_MM|Satellite|Satellite
chrUn_JH584304,83638,84048,411,83947,2465,30.0282,1.27105,24.1885,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_706,Intergenic,NR_003518,Pisd-ps3,GSAT_MM|Satellite|Satellite
chrUn_JH584304,84764,85122,359,85069,2732,84.0955,1.48718,77.4415,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_707,Intergenic,NR_003518,Pisd-ps3,GSAT_MM|Satellite|Satellite
chrUn_JH584304,85513,85828,316,85778,2272,49.2029,1.38702,42.9991,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_708,Intergenic,NR_003518,Pisd-ps3,GSAT_MM|Satellite|Satellite
chrUn_JH584304,89344,89835,492,89755,1577,25.3594,1.31767,19.6361,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_709,Intergenic,NR_003518,Pisd-ps3,GSAT_MM|Satellite|Satellite
chrUn_JH584304,91241,91518,278,91362,1471,23.24,1.31341,17.5641,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_710,Intergenic,NR_003518,Pisd-ps3,GSAT_MM|Satellite|Satellite
chrUn_JH584304,93903,94214,312,94176,1478,30.9894,1.37524,25.1233,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_711,Intergenic,NR_003518,Pisd-ps3,GSAT_MM|Satellite|Satellite
chrUn_JH584304,94621,94944,324,94890,2188,49.5515,1.39793,43.3403,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_712,Intergenic,NR_003518,Pisd-ps3,GSAT_MM|Satellite|Satellite
chrUn_JH584304,97060,97553,494,97468,1663,39.3446,1.40684,33.3226,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_713,Intergenic,NR_003518,Pisd-ps3,GSAT_MM|Satellite|Satellite
chrUn_JH584304,100489,100755,267,100718,2522,53.461,1.38254,47.1847,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_714,Intergenic,NR_003518,Pisd-ps3,GSAT_MM|Satellite|Satellite
chrUn_JH584304,101030,101290,261,101168,2579,111.597,1.61214,104.502,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_715,Intergenic,NR_003518,Pisd-ps3,GSAT_MM|Satellite|Satellite
chrUn_JH584304,103250,103562,313,103292,3609,38.4681,1.25234,32.4588,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_716,Intergenic,NR_003518,Pisd-ps3,GSAT_MM|Satellite|Satellite
chrUn_JH584304,103865,104707,843,103897,3614,8.28034,1.10131,3.21816,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_717,Intergenic,NR_003518,Pisd-ps3,GSAT_MM|Satellite|Satellite
chrUn_JH584304,110028,110366,339,110317,2717,72.0281,1.44193,65.5397,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_718,Intergenic,NR_003518,Pisd-ps3,GSAT_MM|Satellite|Satellite
chrUn_JH584304,110764,111077,314,111027,2274,46.8612,1.37502,40.6918,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_719,Intergenic,NR_003518,Pisd-ps3,GSAT_MM|Satellite|Satellite
chrUn_JH584304,111687,112358,672,112288,1294,33.9528,1.43239,28.0196,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_720,Intergenic,NR_003518,Pisd-ps3,GSAT_MM|Satellite|Satellite
chrUn_JH584304,112986,113384,399,113087,2843,40.6962,1.30022,34.646,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_721,Intergenic,NR_003518,Pisd-ps3,GSAT_MM|Satellite|Satellite
chrX,84832027,84832386,360,84832079,12,4.86052,3.28763,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_724,Intron,NM_007868,Dmd,L1_Mm|LINE|L1
chrX,150865508,150866003,496,150865797,11,3.0945,2.42949,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_727,Intergenic,NM_001199246;NM_030700,Maged2,L1Md_T|LINE|L1
