chr,start,end,length,abs_summit,pileup,-log(10) values,fold_enrichment,-log(10) values,name,Annotation,Accession,Symbol,Detailed Annotation
chr10,93041512,93041818,307,93041611,16,3.79363,2.44378,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_136,Intergenic,,,"intron (NM_001347060, intron 9 of 67)"
chr10,93178492,93178826,335,93178793,11,4.09224,2.96984,0.153202,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_137,Intron,NM_146239,Cdk17,"intron (NM_146239, intron 1 of 16)"
chr10,95180490,95180773,284,95180587,12,4.97234,3.34919,0.697082,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_138,Intron,NM_009950,Cradd,"intron (NM_001330175, intron 2 of 2)"
chr10,95264847,95265208,362,95265062,20,7.14262,3.52131,2.51577,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_139,Intron,NM_009950,Cradd,"intron (NM_001330175, intron 2 of 2)"
chr10,96370980,96371233,254,96371094,32,9.30251,3.32171,4.46044,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_140,Intergenic,,,Intergenic
chr10,98124606,98124861,256,98124754,12,4.97234,3.34919,0.697082,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_141,Intergenic,,,RMER20B|LTR|ERVK
chr10,98745555,98745890,336,98745661,18,3.22368,2.12483,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_142,Intergenic,,,Intergenic
chr10,99461130,99461669,540,99461437,14,6.10237,3.71229,1.63398,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_143,Intergenic,,,Intergenic
chr10,100590524,100590838,315,100590672,11,4.17581,3.01643,0.186974,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_144,Promoter,NM_001081246;NM_175128,1700017N19Rik;4930430F08Rik,Intergenic
chr10,102264830,102265103,274,102264996,11,3.79783,2.80733,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_145,Intron,NM_001162369;NM_001205098;NM_001162368,Mgat4c,"intron (NM_001162369, intron 1 of 5)"
chr10,109756919,109757219,301,109756967,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_146,Intron,NM_001081035,Nav3,"intron (NM_001368815, intron 18 of 37)"
chr10,111214208,111214927,720,111214268,17,7.87454,4.211,3.17663,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_147,Intron,NM_001003717;NM_175489,Osbpl8,"intron (NM_001003717, intron 2 of 22)"
chr10,113981075,113981357,283,113981226,13,5.66592,3.60682,1.25681,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_149,Intergenic,,,Intergenic
chr10,116569182,116569488,307,116569353,15,6.5724,3.82687,2.03591,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_150,Intron,NM_001037848;NR_024327;NM_028082;NM_001037847;NM_001037846,Cnot2,"intron (NM_001037846, intron 1 of 15)"
chr10,118083006,118083368,363,118083248,24,8.2912,3.5938,3.54474,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_151,Intergenic,NM_010785;NM_001162905;NM_148922;NM_001162904,Mdm1,Intergenic
chr10,118419081,118419516,436,118419257,20,10.5265,5.05102,5.58532,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_152,Intergenic,NR_104123;NM_008337,Ifng;Tmevpg1,Intergenic
chr10,119675603,119675843,241,119675757,11,3.06514,2.41403,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_153,Intron,NM_001277292;NM_001277293;NM_133442,Grip1,"intron (NM_133442, intron 1 of 21)"
chr10,120616718,120617053,336,120616769,13,5.50389,3.51917,1.13731,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_154,Intergenic,,,Intergenic
chr10,122760805,122761127,323,122760982,12,4.63101,3.1624,0.483658,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_155,Intron,NM_001110218;NM_176919,Ppm1h,"intron (NM_176919, intron 1 of 8)"
chr10,123637843,123638252,410,123638077,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_156,Intron,NM_182807;NR_045514;NM_001252387,Fam19a2,"intron (NR_153334, intron 3 of 6)"
chr10,124223720,124223969,250,124223765,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_157,Intergenic,,,Intergenic
chr10,124236782,124237094,313,124237021,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_158,Intergenic,,,Intergenic
chr10,128845766,128846013,248,128845995,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_159,Intron,NM_025364,Sarnp,"intron (NM_001359405, intron 4 of 9)"
chr10,129085355,129085610,256,129085361,11,4.17581,3.01643,0.186974,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_160,Intergenic,NM_001085477;NM_146318;NM_146547;NM_146861;NM_146862;NM_146863;NM_146864;NM_146266;NM_146267,Olfr772;Olfr9;Olfr770;Olfr765;Olfr767;Olfr771;Olfr763;Olfr769;Olfr768,Lx8|LINE|L1
chr10,130014903,130015245,343,130015020,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_161,Promoter,NM_146675,Olfr820,Intergenic
chr10,130072109,130072371,263,130072252,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_162,Promoter,NM_146671,Olfr822,Intergenic
chr11,4236146,4237015,870,4236663,18,9.53669,4.89498,4.66425,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_164,Promoter,NM_001013365,Osm,promoter-TSS (NM_001013365)
chr11,4261387,4261641,255,4261483,10,3.56046,2.76506,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_165,Intron,NM_008501,Lif,"intron (NM_008501, intron 1 of 3)"
chr11,4265920,4266641,722,4266086,18,8.1688,4.21434,3.43388,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_166,Promoter,NM_001039537,Lif,promoter-TSS (NM_001039537)
chr11,4268285,4268962,678,4268628,45,24.6194,6.61259,19.0029,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_167,Promoter,NM_001039537,Lif,"intron (NM_001039537, intron 2 of 2)"
chr11,4289147,4289631,485,4289500,38,16.4098,4.90618,11.1344,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_168,Intergenic,NM_008501;NM_001039537;NM_028022;NM_134023;NM_029458;NM_001013365,Hormad2;Gatsl3;Osm;Lif;Tbc1d10a,Intergenic
chr11,4497193,4497778,586,4497618,39,30.2141,10.0548,24.431,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_169,Exon,NM_028860,Mtmr3,"intron (NM_028860, intron 10 of 17)"
chr11,5505885,5506330,446,5506012,23,11.0576,4.82295,6.08213,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_170,Intergenic,NM_001080924;NM_013842;NM_001271730;NM_134033;NM_023816,Ccdc117;Ankrd36;Znrf3;Xbp1,Intergenic
chr11,13470002,13470243,242,13470086,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_171,Intergenic,,,Intergenic
chr11,19987060,19987781,722,19987311,23,9.15396,4.02435,4.32418,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_173,Intron,NM_033523,Spred2,"intron (NM_033523, intron 1 of 5)"
chr11,19989237,19989710,474,19989366,24,14.5826,6.28423,9.39679,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_174,Intron,NM_033523,Spred2,"intron (NM_033523, intron 1 of 5)"
chr11,21174409,21174749,341,21174696,15,5.34942,3.2187,1.01968,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_175,Intergenic,NM_001290628;NM_023324;NM_139061,Peli1;Vps54,Intergenic
chr11,22693085,22693524,440,22693139,13,4.1501,2.81636,0.186974,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_176,Intergenic,,,Intergenic
chr11,29576994,29577247,254,29577147,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_177,Intron,NM_028504;NM_001163521,1700034F02Rik,"intron (NM_028504, intron 11 of 11)"
chr11,30196170,30196563,394,30196477,13,5.40271,3.46481,1.05579,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_178,Promoter,NM_009260,Sptbn1,"intron (NM_175836, intron 1 of 34)"
chr11,34795928,34796219,292,34796171,12,4.97234,3.34919,0.697082,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_179,Intergenic,NM_027411;NM_033374,Dock2;Spdl1,Intergenic
chr11,46328212,46328624,413,46328285,15,6.96312,4.02976,2.38354,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_180,Intron,NM_001281968;NM_001281965;NM_010583;NR_105955;NM_001281966,Mir6989;Itk,"intron (NM_001281965, intron 16 of 16)"
chr11,46399150,46399574,425,46399189,15,3.32651,2.30003,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_181,Intron,NR_105955,Mir6989,Intergenic
chr11,48232066,48232460,395,48232118,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_182,Intergenic,,,L1Md_A|LINE|L1
chr11,49093830,49094091,262,49094058,17,7.73737,4.14299,3.05346,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_184,Intron,NM_001271676;NM_008330;NM_010999;NM_001271677,Ifi47;Olfr56,"intron (NM_001271676, intron 2 of 2)"
chr11,50134317,50134556,240,50134408,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_185,Intron,NM_001290759;NM_029745;NM_001290760,Tbc1d9b,"intron (NM_029745, intron 1 of 20)"
chr11,51760705,51761035,331,51760915,15,5.34235,3.2153,1.01968,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_186,Intergenic,NM_175255;NM_001290785;NM_025535;NM_199299;NM_025319,Sar1b;0610009B22Rik;Sec24a;Jade2,RMER4A|LTR|ERVK
chr11,51883138,51883444,307,51883290,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_187,Intergenic,NM_199299;NM_025535;NM_029976,Sar1b;Jade2;Cdkn2aipnl,Intergenic
chr11,52211288,52211626,339,52211297,11,3.06514,2.41403,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_188,Promoter,NM_207253,Olfr1371,RLTR17B_Mm|LTR|ERVK
chr11,53794987,53795570,584,53795137,29,10.0745,3.77398,5.16796,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_189,Intron,NR_033332,Gm12216,"intron (NR_033332, intron 3 of 3)"
chr11,53839349,53840088,740,53839712,15,7.13838,4.12208,2.51577,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_190,Intron,NR_033332,Gm12216,"intron (NR_033332, intron 2 of 3)"
chr11,53859119,53859553,435,53859469,13,4.71917,3.1053,0.555382,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_191,Promoter,NR_033332,Gm12216,promoter-TSS (NR_033332)
chr11,54163027,54163362,336,54163154,26,8.20045,3.39658,3.46015,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_192,Intergenic,NM_019417;NM_009969;NR_045506;NM_001136076;NM_011031,Pdlim4;P4ha2;4933405E24Rik;Csf2,Intergenic
chr11,54808004,54808458,455,54808343,15,7.13838,4.12208,2.51577,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_193,Intergenic,NM_029327;NR_040284;NM_178626;NM_008161;NM_008248,Lyrm7os;Lyrm7;Gpx3;Cdc42se2;Hint1,Intergenic
chr11,54844824,54845163,340,54844829,11,3.06029,2.41148,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_194,Intron,NM_029327,Lyrm7,"intron (NR_156460, intron 4 of 7)"
chr11,57911807,57912075,269,57911913,13,5.66592,3.60682,1.25681,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_195,Intergenic,NM_008213;NM_028451,Larp1;Hand1,Intergenic
chr11,60115077,60115397,321,60115257,21,7.19652,3.44851,2.56718,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_196,Intron,NM_009021,Rai1,CpG
chr11,62148380,62148835,456,62148697,12,3.59242,2.61519,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_197,Intron,NM_001281818;NM_001029936,Specc1,"intron (NM_001029936, intron 7 of 12)"
chr11,63649070,63649394,325,63649281,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_198,Intergenic,,,L1Md_T|LINE|L1
chr11,64037701,64038012,312,64037904,14,6.38852,3.86445,1.87408,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_199,Intron,NM_178379,Cox10,"intron (NM_178379, intron 4 of 6)"
chr11,65807004,65807385,382,65807044,13,3.18615,2.34754,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_200,Promoter,NM_026107,Zkscan6,promoter-TSS (NM_001302375)
chr11,69098390,69098694,305,69098589,15,5.0392,3.07096,0.753051,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_201,Promoter,NM_001159367;NM_011065,Per1,promoter-TSS (NM_011065)
chr11,70653666,70653998,333,70653751,21,3.19543,2.01329,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_202,Promoter,NM_011072,Pfn1,CpG
chr11,74556130,74556384,255,74556196,23,4.65975,2.41579,0.510756,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_203,Intron,NM_001015046,Rap1gap2,"intron (NM_001015046, intron 2 of 24)"
chr11,74649054,74649357,304,74649191,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_204,Promoter,NM_001081158,Cluh,promoter-TSS (NM_001081158)
chr11,75154090,75154653,564,75154342,23,13.9603,6.18313,8.80216,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_205,Intron,NM_001002764,Smg6,"intron (NM_001002764, intron 15 of 18)"
chr11,75337225,75337784,560,75337274,12,3.14287,2.38795,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_206,Intron,NM_026653;NM_001164223,Rpa1,"intron (NM_026653, intron 4 of 16)"
chr11,75976926,75977181,256,75977022,16,7.91394,4.37971,3.19954,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_207,Intergenic,NM_001291159;NM_198637;NM_026664;NM_029548;NM_029658,Rph3al;1700016K19Rik;Vps53;Fam101b,Intergenic
chr11,76026343,76026719,377,76026641,14,5.71353,3.50916,1.29421,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_208,Promoter,NM_029658,Fam101b,"intron (NM_029658, intron 1 of 2)"
chr11,78345694,78346315,622,78345985,10,3.22243,2.57339,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_209,Promoter,NM_011676,Unc119,promoter-TSS (NM_001313987)
chr11,79060024,79060297,274,79060266,14,3.67846,2.51522,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_210,Intron,NM_013571,Ksr1,promoter-TSS (NM_001348207)
chr11,83536675,83537183,509,83537089,29,5.83449,2.51675,1.41196,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_211,Intergenic,NR_036452;NR_036453;NM_027427;NM_001045543;NM_025492;NM_172797;NM_080453;NM_013653;NM_011338;NM_009139,1700020L24Rik;E230016K23Rik;Ccl5;Ccl9;Heatr9;Mmp28;Taf15;Ccl6,Intergenic
chr11,86580586,86581132,547,86580684,22,9.3987,4.24307,4.54862,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_212,Intergenic,NM_029478;NM_001199045;NM_028259;NM_001114334;NM_029788;NR_029738;NM_001199046;NM_001199047;NM_019756;NR_106195;NR_030571,Vmp1;Mir8115;Rps6kb1;Rnft1;Mir467c;Tubd1;Mir21a,Intergenic
chr11,86816120,86816463,344,86816353,17,7.73737,4.14299,3.05346,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_213,Intron,NR_106195,Mir8115,RLTR6_Mm|LTR|ERV1
chr11,87422639,87423049,411,87422788,25,10.5829,4.35972,5.63051,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_214,Intron,NR_106195;NM_031386,Tex14;Mir8115,"intron (NM_031386, intron 1 of 30)"
chr11,87461988,87462285,298,87462151,26,8.11485,3.36791,3.38565,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_215,Intron,NR_106195;NM_031386;NM_001199293,Tex14;Mir8115,CpG
chr11,88161944,88162292,349,88162111,12,4.97234,3.34919,0.697082,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_216,Intron,NM_198013,Cuedc1,"intron (NM_198013, intron 1 of 10)"
chr11,88550711,88551172,462,88550949,13,5.40271,3.46481,1.05579,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_217,Intron,NM_054043,Msi2,"intron (NM_054043, intron 6 of 13)"
chr11,95354240,95355813,1574,95354812,24,14.6077,6.2965,9.42023,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_218,Intron,NM_172543,Fam117a,"intron (NM_172543, intron 1 of 7)"
chr11,95907794,95908063,270,95908054,14,3.67846,2.51522,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_219,Intron,NM_008081,B4galnt2,"intron (NM_008081, intron 1 of 10)"
chr11,97126961,97127255,295,97127096,14,3.67846,2.51522,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_220,Intergenic,NM_027026;NM_026154;NM_008379;NM_146027;NM_198100;NM_001081434;NM_008942;NM_019507;NR_106094;NR_106181,Mrpl10;Tbx21;Kpnb1;Mir8103;Mir7235;Lrrc46;Scrn2;Npepps;Osbpl7;Tbkbp1,Intergenic
chr11,97143481,97143785,305,97143606,19,8.46425,4.21735,3.70396,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_221,Intron,NM_198100,Tbkbp1,"intron (NM_198100, intron 6 of 8)"
chr11,98457909,98458409,501,98458171,26,13.5254,5.43156,8.40067,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_222,Intergenic,NM_001003817;NM_025559;NM_001033537;NM_027061;NM_010346;NM_011771;NM_199419;NR_045477;NM_021547;NM_001166495;NM_001166494;NM_011540;NM_008890,Tcap;Erbb2;Pgap3;1700003D09Rik;Pnmt;Grb7;Stard3;Mien1;Ikzf3;Zpbp2,CpG
chr11,98550057,98550292,236,98550104,13,4.1501,2.81636,0.186974,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_223,Promoter,NM_199419;NM_027061;NM_001166495;NM_001166494,Zpbp2,promoter-TSS (NM_001166495)
chr11,98810039,98810274,236,98810070,11,4.17581,3.01643,0.186974,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_224,Promoter,NM_138660;NR_033551,Casc3;Gm12359,promoter-TSS (NR_033551)
chr11,98945208,98945478,271,98945256,13,4.87871,3.188,0.660964,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_225,Intron,NM_009024;NM_001177303;NM_001177302,Rara,"intron (NM_001177303, intron 1 of 8)"
chr11,99104863,99105273,411,99105156,23,6.46518,3.01919,1.93826,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_226,Intergenic,NM_011623;NM_007719;NM_172564;NM_010517,Ccr7;Tns4;Igfbp4;Top2a,Intergenic
chr11,99125163,99125599,437,99125533,13,4.71917,3.1053,0.555382,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_227,Intergenic,NM_020618;NM_172564;NM_007719;NM_010517,Ccr7;Smarce1;Igfbp4;Tns4,Intergenic
chr11,100440777,100441099,323,100440823,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_228,Promoter,NM_025727;NM_026561;NM_001102650,Klhl10;Nt5c3b,promoter-TSS (NM_025727)
chr11,100588664,100589047,384,100588685,11,3.06514,2.41403,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_229,Intron,NM_019795,Dnajc7,B4A|SINE|B4
chr11,100819585,100819842,258,100819821,14,5.42659,3.36199,1.07814,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_230,Intron,NM_001113563;NM_011489,Stat5b,"intron (NM_001113563, intron 1 of 18)"
chr11,105609909,105610364,456,105610071,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_231,Intron,NM_181071,Tanc2,B1_Mus2|SINE|Alu
chr11,106688346,106688674,329,106688539,22,8.93975,4.0508,4.12301,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_232,Intron,NM_001032378;NM_008816,Pecam1,"intron (NM_001032378, intron 7 of 13)"
chr11,107393767,107394509,743,107394351,25,12.6775,5.22486,7.60774,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_233,Intron,NM_145823,Pitpnc1,"intron (NR_153311, intron 1 of 9)"
chr11,107440421,107440759,339,107440675,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_234,Intron,NM_145823,Pitpnc1,B2_Mm2|SINE|B2
chr11,108222833,108223422,590,108223253,23,9.15396,4.02435,4.32418,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_235,Intron,NM_011101,Prkca,"intron (NM_011101, intron 2 of 16)"
chr11,109261722,109261994,273,109261968,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_236,Intron,NM_001165934;NM_011268,Rgs9,"intron (NM_011268, intron 8 of 18)"
chr11,116377074,116377432,359,116377306,28,7.09439,2.91908,2.5009,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_237,Intron,NM_027258,Rnf157,"intron (NM_027258, intron 2 of 18)"
chr11,116617556,116617973,418,116617623,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_238,Intron,NM_001167680;NM_172572,Rhbdf2,"intron (NM_172572, intron 1 of 18)"
chr11,117321793,117322065,273,117321955,15,5.50273,3.29268,1.13731,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_239,Intron,NM_001113486;NM_001113487,Sep-09,"intron (NM_001113486, intron 3 of 11)"
chr11,117871955,117872563,609,117872052,38,11.6217,3.56902,6.61059,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_240,Promoter,NM_027919,Tha1,"intron (NM_027919, intron 1 of 6)"
chr11,118200243,118200477,235,118200392,12,4.97234,3.34919,0.697082,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_241,Intron,NM_011180;NM_001112699;NM_001112700,Cyth1,"intron (NM_001112699, intron 1 of 12)"
chr11,121697199,121697472,274,121697458,10,3.56046,2.76506,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_243,Intergenic,NM_178664;NM_029878;NM_144797,Metrnl;Tbcd;B3gntl1,Intergenic
chr11,121706048,121706998,951,121706599,34,17.7526,5.86885,12.4239,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_244,Intron,NM_144797,Metrnl,"intron (NM_144797, intron 1 of 3)"
chr12,3855959,3856333,375,3856131,17,7.87454,4.211,3.17663,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_245,Intron,NM_007872;NM_001271753,Dnmt3a,"intron (NM_001271753, intron 3 of 22)"
chr12,9185835,9186088,254,9185902,12,4.97234,3.34919,0.697082,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_246,Intergenic,,,L1_Mus1|LINE|L1
chr12,12167960,12168285,326,12167983,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_247,Intergenic,NM_029758;NM_001146119,Fam49a,Lx8b|LINE|L1
chr12,12386195,12386436,242,12386319,12,4.97234,3.34919,0.697082,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_248,Intron,NR_045829,4921511I17Rik,Lx8|LINE|L1
chr12,12862910,12863299,390,12862921,14,6.2124,3.77054,1.73249,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_249,Intergenic,NM_008709,Mycn,ERVL-B4-int|LTR|ERVL
chr12,16171647,16171886,240,16171802,12,4.82437,3.2678,0.610116,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_250,Intergenic,,,Intergenic
chr12,25306141,25306489,349,25306365,13,5.66592,3.60682,1.25681,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_251,Intergenic,,,Intergenic
chr12,26068488,26068860,373,26068664,14,6.38852,3.86445,1.87408,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_252,Intergenic,,,Intergenic
chr12,26401518,26401767,250,26401596,15,5.0392,3.07096,0.753051,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_253,Intron,NM_080563;NM_001081977,Rnf144a,"intron (NM_080563, intron 1 of 8)"
chr12,31609299,31609656,358,31609595,11,3.79783,2.80733,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_254,Intron,NM_007530;NM_001164090,Bcap29,"intron (NM_007530, intron 5 of 6)"
chr12,36039698,36039941,244,36039859,14,6.10237,3.71229,1.63398,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_256,Intron,NM_025359,Tspan13,"intron (NM_025359, intron 1 of 5)"
chr12,40580240,40580538,299,40580295,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_257,Intron,NM_172803,Dock4,"intron (NM_172803, intron 1 of 52)"
chr12,48185688,48185924,237,48185713,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_258,Intergenic,NR_039586,Mir5125,RMER6C|LTR|ERVK
chr12,51847887,51848292,406,51848001,40,14.3074,4.12697,9.13904,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_259,Intergenic,NM_177171;NM_144788,Heatr5a;Hectd1,Intergenic
chr12,51864910,51865389,480,51865222,17,7.73737,4.14299,3.05346,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_260,Intergenic,NM_177171;NM_144788,Heatr5a;Hectd1,Intergenic
